msg_id,guild,channel,author,is_bot,msg_type,created_at_vn,reply_to,mentions_bot,n_attachments,n_chars,content,_intent_tags,_is_question
M49339,K4-L3-4,channel_10,D1631,False,message,2026-09-13 19:56,,True,0,65,"[@BOT] cụ thể từng bước tìm mã đội, mã nhóm trên nền tảng phoenix",logistics,False
M06908,K4-L3-4,channel_10,D1631,False,message,2026-09-13 19:57,,True,0,39,"[@BOT] tìm mã đội, mã nhóm trên discord",logistics,False
M02252,K4-L3-4,channel_11,D3694,False,reply,2026-09-13 20:10,M55110,False,0,35,Coi Bộ [HV] hiểu chương trình quá 😱,uncertain,False
M15976,K4-L3-4,channel_10,D4291,False,message,2026-09-13 20:12,,True,0,33,[@BOT] lịch workshop ngày hôm nay,logistics,False
M44084,K4-L3-4,channel_11,D8116,False,message,2026-09-13 20:12,,False,0,47,"Workshop bắt đầu chưa ạ, em vẫn chưa được duyệt",uncertain,False
M12161,K4-L3-4,channel_11,D3694,False,message,2026-09-13 20:13,,False,0,15,bắt đầu rồi chứ,uncertain,False
M60776,K4-L3-4,channel_11,D7038,False,message,2026-09-13 20:13,,False,0,23,em cx chưa được duyệt ạ,uncertain,False
M06758,K4-L3-4,channel_11,D8116,False,message,2026-09-13 20:15,,False,0,41,Em vào dc 15p rồi nhưng chưa được duyệt ạ,uncertain,False
M96955,K4-L3-4,channel_11,D3694,False,message,2026-09-13 20:16,,False,0,33,Xem đổi tên đúng cú pháp chưa nhé,uncertain,False
M47421,K4-L3-4,channel_10,D3717,False,message,2026-09-13 20:59,,True,0,53,"[@BOT]  gate submit là làm gì, ý nghĩa mục đích là gì",uncertain,False
M39235,K4-L3-4,channel_10,D8102,False,message,2026-09-13 21:08,,True,0,41,[@BOT] xem record lại buổi workshop ở đâu,logistics,False
M79094,K4-L3-4,channel_10,D8102,False,message,2026-09-13 21:08,,True,0,37,[@BOT] sao mày trả lời như người vậy?,uncertain,True
M91496,K4-L3-4,channel_10,D8102,False,message,2026-09-13 21:09,,True,0,50,"[@BOT] trước khi trả lời hãy xưng ""tôi là bot"" nhé",greeting,False
M01360,K4-L3-4,channel_11,D3854,False,message,2026-09-13 21:15,,False,0,110,Cho em hỏi ạ: Cửa sổ lập đội đã đóng thì btc có thể hỗ trợ gia hạn thời gian đến hết ngày hôm nay được không ạ,uncertain,False
M50841,K4-L3-4,channel_11,D9617,False,message,2026-09-13 21:18,,False,0,67,"Các bạn chờ BTC ghép đội nhé, hiện tại cửa sổ lập đội tự do đã đóng",uncertain,False
M49863,K4-L3-4,channel_10,D5393,False,message,2026-09-13 21:23,,True,0,180,"[@BOT] trả lời cả 3 Nộp báo cáo daily day ở đâu trên Discord?
Nộp báo cáo daily day như thế nào khi chưa có đề tài team?
Có cần nộp báo cáo daily day khi chưa có đề tài team không?",logistics,True
M94849,K4-L3-4,channel_10,D5393,False,message,2026-09-13 21:23,,True,0,67,[@BOT] daily day nếu chưa có đề tài team thì nộp cái gì nộp như nào,logistics,False
M50890,K4-L3-4,channel_10,D5393,False,message,2026-09-13 21:25,,True,0,45,[@BOT] lịch thời gian nộp daily day hàng ngày,logistics,False
M66632,K4-L3-4,channel_10,D5393,False,message,2026-09-13 21:29,,True,0,47,[@BOT] cái này thành viên nào cũng phải tag nhỉ,uncertain,False
M58536,K4-L3-4,channel_10,D5393,False,message,2026-09-13 21:30,,True,0,411,"[@BOT] daily day là thành viên nào cũng phải tag nhỉ trường hợp ""Nộp như thế nào khi chưa có đề tài team?
Bạn vẫn sử dụng lệnh /daily-standup như bình thường nha. Trong phần nội dung báo cáo, bạn có thể ghi rõ là team đang trong quá trình thảo luận, tìm kiếm hoặc lựa chọn đề tài. Nếu có khó khăn gì trong việc chọn đề, bạn có thể điền vào phần blocker (trường này là tùy chọn, không bắt buộc nè).
"" thì như nào",logistics,True
M76564,K4-L3-4,channel_10,D5393,False,message,2026-09-13 21:41,,True,0,473,"[@BOT] trường hợp ""Nộp như thế nào khi chưa có đề tài?
Dù team chưa chốt đề tài chính thức, nhưng chắc chắn bạn vẫn đang có những hoạt động để chuẩn bị cho dự án mà, đúng không? Bạn có thể ghi nội dung báo cáo như sau:
Ví dụ 1: ""Đang cùng team thảo luận và brainstorm để chọn đề tài dự án.""
Ví dụ 2: ""Nghiên cứu các công nghệ liên quan để đề xuất ý tưởng cho team.""
Ví dụ 3: ""Đã họp team 30 phút để lọc ra top 3 đề tài tiềm năng."""" cần ghi cả field yesterday và today không",logistics,True
M15491,K4-L3-4,channel_10,D5393,False,message,2026-09-13 21:42,,True,0,474,"[@BOT]  trường hợp ""Nộp như thế nào khi chưa có đề tài?
Dù team chưa chốt đề tài chính thức, nhưng chắc chắn bạn vẫn đang có những hoạt động để chuẩn bị cho dự án mà, đúng không? Bạn có thể ghi nội dung báo cáo như sau:
Ví dụ 1: ""Đang cùng team thảo luận và brainstorm để chọn đề tài dự án.""
Ví dụ 2: ""Nghiên cứu các công nghệ liên quan để đề xuất ý tưởng cho team.""
Ví dụ 3: ""Đã họp team 30 phút để lọc ra top 3 đề tài tiềm năng."""" cần ghi cả field yesterday và today không",logistics,True
M28677,K4-L3-4,channel_11,D8542,False,message,2026-09-13 21:43,,False,0,74,Nghe vtv nhắc nay là Dev Day #256. Chúc các dev một ngày thật ý nghĩa nhé.,uncertain,False
M53281,K4-L3-4,channel_11,D0526,False,message,2026-09-13 21:46,,False,0,109,Cho em hỏi ạ: Em có nhóm với bạn rồi nhưng kịp tạo thì khóa tạo nhóm thì btc có tạo điều kiện mở lại không ạ.,logistics,False
M60145,K4-L3-4,channel_10,D5393,False,message,2026-09-13 21:46,,True,0,473,"[@BOT] trường hợp ""Nộp như thế nào khi chưa có đề tài?
Dù team chưa chốt đề tài chính thức, nhưng chắc chắn bạn vẫn đang có những hoạt động để chuẩn bị cho dự án mà, đúng không? Bạn có thể ghi nội dung báo cáo như sau:
Ví dụ 1: ""Đang cùng team thảo luận và brainstorm để chọn đề tài dự án.""
Ví dụ 2: ""Nghiên cứu các công nghệ liên quan để đề xuất ý tưởng cho team.""
Ví dụ 3: ""Đã họp team 30 phút để lọc ra top 3 đề tài tiềm năng."""" cần ghi cả field yesterday và today không",logistics,True
M09449,K4-L3-4,channel_12,D9617,False,message,2026-09-13 21:49,,False,0,1675,"📢 THÔNG BÁO LỰA CHỌN ĐỀ TÀI

BTC đã hoàn tất việc sắp xếp thành viên và danh sách các team. Ngân hàng đề tài chính thức sẽ được công khai lúc 22h00 hôm nay, Chủ [HV], ngày 13/09/2026.

Sau khi ngân hàng đề được công bố, các team cần chủ động tổ chức trao đổi nội bộ và thống nhất với đầy đủ thành viên trước khi đăng ký. Không nên để một cá nhân tự lựa chọn khi team chưa thảo luận kỹ.

Khi đánh giá đề tài, team cần cân nhắc:

> Mức độ phù hợp với năng lực và định hướng của các thành viên.
> 
> Khả năng xây dựng sản phẩm có thể triển khai và demo trong thời gian khóa học.
> 
> Khả năng tiếp cận dữ liệu, tài liệu, công cụ và hạ tầng.
> 
> Yêu cầu về AI Agent, human-in-the-loop, đánh giá chất lượng và an toàn.
> 
> Phạm vi công việc và phương án phân công giữa các thành viên.

Quy định đăng ký:

Đọc kỹ các thông tin trong sheet đề tài

> **Nội dung trong ngân hàng là gợi ý để nhóm lựa chọn và tinh chỉnh theo tình hình thực tế khi khảo sát, trao đổi trực tiếp với người dùng trong quá trình phát triển sản phẩm.**
> 
> **Mỗi đề tài chỉ nhận tối đa 2 team đăng ký.**
> 
> **Team cần thống nhất thứ tự ưu tiên giữa các đề tài.**
> 
> **Trường hợp team muốn đề xuất đề tài mới, cần được BTC duyệt bằng việc tạo ticket.**


Các mốc thời gian quan trọng:

- 22:00 Chủ [HV], ngày 13/09/2026: Công khai ngân hàng đề tài.
- 23:59 Chủ [HV], ngày 20/09/2026: Hạn cuối lựa chọn và đăng ký đề tài - Hoàn thiện các delieverables Gate 1.

Sau ngày 20/09/2026: BTC sẽ không tiếp nhận hoặc hỗ trợ thêm các yêu cầu liên quan đến việc lựa chọn hoặc đề xuất đề tài.

Các team vui lòng chủ động sắp xếp thời gian thảo luận, lựa chọn nghiêm túc và hoàn tất đăng ký đúng thời hạn.

[@role]",logistics,False
M12158,K4-L3-4,channel_11,D0531,False,message,2026-09-13 21:49,,False,0,143,"nhóm em cũng đã có đủ 4 thành viên nhưng các bạn đang tham gia workshop nên chưa lập nhóm kịp trên phoenix ạ, em có thể xin được hỗ trợ không ạ",logistics,False
M13308,K4-L3-4,channel_11,D8102,False,message,2026-09-13 21:51,,False,0,10,(test tên),uncertain,False
M79747,K4-L3-4,channel_11,D9617,False,message,2026-09-13 21:51,,False,0,58,Các bạn theo dõi thông báo mới nhất nhé [link:discord.com],logistics,False
M04103,K4-L3-4,channel_10,D0531,False,message,2026-09-13 21:53,,True,0,22,[@BOT] cách tạo ticket,logistics,False
M57586,K4-L3-4,channel_10,D0712,False,message,2026-09-13 21:53,,True,0,23,[@BOT] cách chọn đề tài,uncertain,False
M66718,K4-L3-4,channel_10,D0531,False,message,2026-09-13 21:54,,True,0,46,[@BOT]  tạo ticket nhờ hỗ trợ trong server nào,logistics,False
M71194,K4-L3-4,channel_10,D0712,False,message,2026-09-13 21:54,,True,0,49,[@BOT] sau khi chọn xong nếu muốn đổi thì như nào,greeting,False
M23792,K4-L3-4,channel_10,D1899,False,message,2026-09-13 21:56,,True,0,27,[@BOT] daily standup là sao,logistics,False
M88388,K4-L3-4,channel_10,D5515,False,message,2026-09-13 21:56,,True,0,77,"[@BOT] ai là người có quyền pick chủ đề, leader hay mọi thành viên trong team",logistics,False
M62003,K4-L3-4,channel_10,D9156,False,message,2026-09-13 21:58,,True,0,36,[@BOT] delirables gate 1 có những gì,uncertain,False
M30724,K4-L3-4,channel_10,D1899,False,message,2026-09-13 21:59,,True,0,36,[@BOT] xp tích theo team hay cá nhân,logistics,False
M91836,K4-L3-4,channel_12,D9617,False,message,2026-09-13 22:00,,False,0,176,"Thông báo: Ngân hàng đề tài chính thức AI20K Build Phase Cohort 4:
https://docs.google.com/spreadsheets/d/1KcqXZNqbPWVI8o10Dsmy9IWr1gXNULWciornlKRIwPE/edit?usp=sharing

[@role]",uncertain,True
M16850,K4-L3-4,channel_10,D8825,False,message,2026-09-13 22:06,,True,0,57,[@BOT] soạn 1 tin nhắn mẫu báo cáo daily để tôi tham khảo,uncertain,False
M80512,K4-L3-4,channel_10,D8813,False,message,2026-09-13 22:06,,True,0,38,[@BOT] làm sao để chốt đề tài cho nhóm,logistics,False
M18341,K4-L3-4,channel_10,D8813,False,message,2026-09-13 22:07,,True,0,34,[@BOT] chọn đề tài vào channel nào,uncertain,False
M04739,K4-L3-4,channel_10,D8825,False,message,2026-09-13 22:10,,True,0,170,"[@BOT] đối với báo cáo mentor thì sao, nếu trong 1 tuần có 2 lịch báo cáo thì sẽ gửi lệnh như nào. Cung cấp cho tôi thêm thông tin và soạn mẫu 1 tin nhắn để tôi tham khảo",logistics,False
M57039,K4-L3-4,channel_10,D8825,False,reply,2026-09-13 22:10,M12284,True,0,13,cả 1 và 2 nhé,uncertain,False
M94804,K4-L3-4,channel_11,D0531,False,message,2026-09-13 22:11,,False,0,14,/ticket create,logistics,False
M36026,K4-L3-4,channel_10,D1719,False,message,2026-09-13 22:16,,True,0,43,[@BOT] chọn chủ đề làm build phases trên đó,uncertain,False
M98619,K4-L3-4,channel_10,D1719,False,message,2026-09-13 22:16,,True,0,34,[@BOT] cách pick topic trên phonex,uncertain,False
M85020,K4-L3-4,channel_11,D1719,False,message,2026-09-13 22:19,,False,0,54,[@D9617] cho em hỏi cách pick topic trên phoenix với ạ,uncertain,False
M67633,K4-L3-4,channel_11,D9617,False,reply,2026-09-13 22:20,M85020,False,0,45,Bạn gõ /topic pick trong channel của team nhé,logistics,False
M16926,K4-L3-4,channel_10,D1053,False,message,2026-09-13 22:21,,True,0,51,[@BOT] Cách chi tiết để chọn chủ đề cho build phase,greeting,False
M17206,K4-L3-4,channel_11,D9156,False,message,2026-09-13 22:22,,False,0,197,[@D9617] team em vừa nhận được random 1 bạn nhưng em check thấy bạn đã out discord này. không biết bạn này có còn hoạt động trong chương trình không ạ. nếu bạn đã out thì có hỗ trợ ghép lại không ạ,logistics,True
M95655,K4-L3-4,channel_10,D7659,False,message,2026-09-13 22:26,,True,0,26,[@BOT] nộp đề tài như nào?,uncertain,True
M47344,K4-L3-4,channel_11,D4339,False,message,2026-09-13 23:18,,False,0,4,+1 ạ,uncertain,False
M71564,K4-L3-4,channel_10,D4169,False,message,2026-09-13 23:39,,True,0,25,[@BOT] nộp đề tài kiểu gì,uncertain,False
M12653,K4-L3-4,channel_10,D4169,False,message,2026-09-13 23:41,,True,0,36,[@BOT] có được đổi đề tài đã chọn ko,uncertain,False
M46780,K4-L3-4,channel_10,D8102,False,message,2026-09-13 23:46,,True,0,30,[@BOT] mày nghỉ ngơi xong chưa,uncertain,False
M10278,K4-L3-4,channel_10,D9815,False,message,2026-09-13 23:52,,True,0,54,[@BOT] cho mình hỏi có thể đổi đề tài được mấy lần nhỉ,uncertain,False
M66633,K4-L3-4,channel_10,D6179,False,message,2026-09-13 23:54,,True,0,91,[@BOT] channel activity hoạt động thế nào? phải merge vào main nhóm thì mới bắn thông báo à,logistics,True
M00968,K4-L3-4,channel_10,D6179,False,message,2026-09-13 23:55,,True,0,20,[@BOT] anh cảm ơn em,greeting,False
M98092,K4-L3-4,channel_10,D6179,False,message,2026-09-13 23:55,,True,0,60,"[@BOT] -activity để làm gì? khi nào có ""commit mới lên sóng""",logistics,True
M96921,K4-L3-4,channel_10,D3866,False,message,2026-09-13 23:56,,True,0,60,[@BOT] raise ticket chọn chủ đề mới sẽ mất thời gian bao lâu,logistics,False
M77407,K4-L3-4,channel_10,D2961,False,message,2026-09-14 00:04,,True,0,81,[@BOT] daily standup là tất cả thành viên trong nhóm nộp hay chỉ 1 thảnh viên nộp,logistics,False
M68577,K4-L3-4,channel_10,D4537,False,message,2026-09-14 00:06,,True,0,40,[@BOT] daily stand up có exp hay j khong,logistics,False
M51773,K4-L3-4,channel_10,D9697,False,message,2026-09-14 00:09,,True,0,27,[@BOT] chi tiết về demo day,greeting,False
M86034,K4-L3-4,channel_10,D9697,False,message,2026-09-14 00:11,,True,0,41,[@BOT] cách thức trình bày trong demo day,uncertain,False
M20587,K4-L3-4,channel_10,D6179,False,message,2026-09-14 00:12,,True,0,54,"[@BOT] trong /daily-standup , field blocker để làm gì?",logistics,True
M53254,K4-L3-4,channel_10,D3717,False,message,2026-09-14 00:19,,True,0,105,[@BOT] Thực trạng vấn đề và ràng buộc trong các topic là mẫu hay là bắt buộc phải bám sát khi chọn đề tài,greeting,False
M09203,K4-L3-4,channel_10,D4844,False,message,2026-09-14 00:25,,True,0,31,[@BOT] daily standup là gì nhỉ?,logistics,True
M13163,K4-L3-4,channel_10,D4844,False,message,2026-09-14 00:26,,False,0,36,nội dung daily standup ngày 14/9 nhé,logistics,False
M94107,K4-L3-4,channel_10,D4844,False,message,2026-09-14 00:26,,True,0,77,vậy yêu cầu của daily standup ngày hôm nay nộp lúc 10h là về chủ đề gì [@BOT],logistics,False
M38061,K4-L3-4,channel_10,D4844,False,message,2026-09-14 00:27,,True,0,43,nội dung daily standup ngày 14/9 nhé [@BOT],logistics,False
M80674,K4-L3-4,channel_10,D4844,False,message,2026-09-14 00:28,,True,0,32,cú pháp của daily standup [@BOT],logistics,False
M42852,K4-L3-4,channel_10,D4844,False,message,2026-09-14 00:29,,False,0,95,"Cú pháp của lệnh bot để thực hiện daily standup?
Cú pháp để ghi lại hoặc báo cáo daily standup?",logistics,True
M84422,K4-L3-4,channel_10,D4844,False,message,2026-09-14 00:29,,True,0,102,"Cú pháp của lệnh bot để thực hiện daily standup?
Cú pháp để ghi lại hoặc báo cáo daily standup?
[@BOT]",logistics,True
M16758,K4-L3-4,channel_10,D8963,False,message,2026-09-14 00:41,,True,0,33,[@BOT] pick đề tài ở kênh nào vậy,uncertain,False
M49377,K4-L3-4,channel_10,D4844,False,message,2026-09-14 02:16,,True,0,52,sao mình lại ko có trong thread thảo luận nhỉ [@BOT],uncertain,False
M16687,K4-L3-4,channel_10,D4844,False,message,2026-09-14 02:20,,True,1,27,tôi nhập bị sai gì à [@BOT],uncertain,False
M63514,K4-L3-4,channel_11,D9960,False,message,2026-09-14 06:30,,False,0,123,[@D9617] em ó ý tưởng ngoài project bank thì cho em hỏi là cách thức cũng như quy chế xét duyệt project ngoài bank là gì ạ.,uncertain,True
M61254,K4-L3-4,channel_10,D5523,False,message,2026-09-14 07:06,,True,0,85,[@BOT] Mình lỡ mất buổi workshop và dailystandup hôm qua thì có ảnh hưởng như thế nào,logistics,False
M64308,K4-L3-4,channel_11,D9617,False,reply,2026-09-14 07:48,M63514,False,0,67,Thảnh tạo ticket type Đề xuất đề tài mới Thầy sẽ duyệt cho team nhé,logistics,False
M16016,K4-L3-4,channel_10,D6778,False,message,2026-09-14 08:29,,True,0,36,[@BOT] check exp đang có như thế nào,logistics,False
M83169,K4-L3-4,channel_10,D4539,False,message,2026-09-14 08:38,,True,0,11,[@BOT] cả 3,uncertain,False
M89758,K4-L3-4,channel_10,D4539,False,message,2026-09-14 08:38,,True,0,87,[@BOT] bắt đầu hoạt động daily standup và các hoạt động có liên qua đến exp từ bao giờ?,logistics,True
M95485,K4-L3-4,channel_10,D4539,False,message,2026-09-14 08:39,,True,0,371,"[@BOT]

1. Thời điểm bắt đầu hoạt động daily standup và các hoạt động liên quan đến exp trong quá trình onboarding?
2. Thời điểm bắt đầu hoạt động daily standup và các hoạt động liên quan đến exp trong một dự án cụ thể?
3. Thời điểm bắt đầu hoạt động daily standup và các hoạt động liên quan đến exp theo quy định chung của khóa học?

Hoặc bạn mô tả rõ hơn giúp mình nhé!",logistics,True
M13661,K4-L3-4,channel_10,D9617,False,reply,2026-09-14 08:49,M95485,False,0,21,BẮT ĐẦU TỪ HÔM NAY NÈ,uncertain,False
M77226,K4-L3-4,channel_10,D8119,False,message,2026-09-14 08:56,,True,0,30,[@BOT] dung daily stand up ntn,uncertain,False
M91752,K4-L3-4,channel_10,D5559,False,message,2026-09-14 08:56,,True,0,50,[@BOT] mình có thể nộp đề tài nhóm mình chọn ở đâu,logistics,False
M97872,K4-L3-4,channel_10,D8119,False,message,2026-09-14 08:56,,True,0,57,"[@BOT] dung daily standup o dau, va con cach nao de + exp",logistics,False
M07571,K4-L3-4,channel_10,D5559,False,reply,2026-09-14 08:57,M05904,True,0,59,[@BOT] mình phải gõ /topic pick vào kênh nào để chọn đề tài,uncertain,False
M76548,K4-L3-4,channel_10,D8119,False,message,2026-09-14 08:57,,True,0,22,[@BOT] lan luot 1 va 2,uncertain,False
M31759,K4-L3-4,channel_10,D8748,False,message,2026-09-14 09:02,,True,0,34,[@BOT] cho tôi 1 daily standup mẫu,logistics,False
M31265,K4-L3-4,channel_10,D8748,False,message,2026-09-14 09:03,,False,0,1,@,uncertain,False
M53889,K4-L3-4,channel_10,D6778,False,message,2026-09-14 09:03,,True,0,45,[@BOT] 1 ví dụ về cách sử dụng /daily-standup,logistics,False
M13908,K4-L3-4,channel_10,D6778,False,message,2026-09-14 09:05,,True,0,41,[@BOT] hạn báo cáo daily-standup mỗi ngày,logistics,False
M57734,K4-L3-4,channel_10,D7699,False,message,2026-09-14 09:05,,True,0,119,"[@BOT]  quy cách nộp daily standup, cả nhóm có phải nộp ko? hình thức nộp như nào, viết ra sao, có mẫu ko? Nộp vào đâu?",logistics,True
M37965,K4-L3-4,channel_10,D7699,False,message,2026-09-14 09:06,,True,0,37,[@BOT] quy cách nộp daily sandup thôi,uncertain,False
M79664,K4-L3-4,channel_10,D7699,False,message,2026-09-14 09:06,,True,0,125,"[@BOT] nộp daily standup cả nhóm có phải nộp ko hay 1 người thôi? hình thức nộp như nào, viết ra sao, có mẫu ko? Nộp vào đâu?",logistics,True
M01157,K4-L3-4,channel_10,D7699,False,message,2026-09-14 09:07,,True,0,92,[@BOT] cả 2 Quy cách nộp daily standup cho cả nhóm và Quy cách nộp daily standup cho cá nhân,logistics,False
M65121,K4-L3-4,channel_10,D0372,False,message,2026-09-14 09:14,,True,0,151,"[@BOT] 

Quy cách nộp daily standup cho nhóm
nộp theo nhóm một người nộp cho cả nhóm hay là mỗi cá nhân đều phải nôp
Quy định về việc nộp bài nói chung",logistics,False
M65205,K4-L3-4,channel_10,D7699,False,message,2026-09-14 09:14,,True,1,74,"[@BOT] nộp ở đâu cơ, phần này mình đánh lệnh /daily-standup rồi mà ko được",logistics,False
M72480,K4-L3-4,channel_10,D0372,False,message,2026-09-14 09:14,,False,0,94,"Quy cách nộp daily standup cho nhóm (theo nhóm hay cá nhân)
Quy định về việc nộp bài nói chung",logistics,False
M41530,K4-L3-4,channel_12,D9617,False,message,2026-09-14 09:15,,False,0,1336,"**[REMIND]** THÔNG BÁO HOÀN THIỆN CÁC BƯỚC ONBOARDING VÀO CHƯƠNG TRÌNH

Chào mừng các bạn đã đến với Chương trình AI20K - Build Phase Cohort 4. Để hoàn tất quá trình onboarding và bắt đầu chặng đường 6 tuần tới, BTC thông tin đến các bạn học viên [@role]  chưa hoàn thiện hồ sơ và lập đội bắt đầu thực chiến.

Các bạn học viên chưa được định danh, vui lòng đăng nhập vào nền tảng Phoenix bằng link mời dưới đây và **Tiếp tục với Github** cùng email đã đăng ký với chương trình.

> Link tham gia chương trình:
> https://phoenix.note.transformerlabs.ai/invite/mJqIWQFwiPWu2MRWZ5JYARkOrQarrK4hTdcqlTVFP5g

Hoàn thành đủ các bước:
1. Vào nền tảng bằng lời mời
2. Xác minh danh tính
3. Kết nối và xác minh Discord
4. Hoàn tất hồ sơ năng lực
5. Chờ hệ thống ghép đội

🗓️ Thời hạn hoàn thành đến 21:00 14/9/2026
**Sau thời gian trên hệ thống sẽ tự động mời các bạn chưa hoàn tất hồ sơ ra khỏi server Discord hiện tại vì không xác minh được danh tính trên Phoenix và Discord.**

Lưu ý: Trường hợp tài khoản Github đang liên kết với nhiều email, hãy cài đặt email đăng ký với chương trình thành Primary tại https://github.com/settings/emails trước khi truy cập vào link mời.

Mọi vấn đề thắc mắc trong quá trình onboarding các bạn vui lòng tạo ticket để được hỗ trợ.
> Cách thức tạo ticket: gõ command /ticket create tại kênh ⁠[link:discord.com]",logistics;academic;mixed,False
M45897,K4-L3-4,channel_10,D0372,False,message,2026-09-14 09:16,,False,0,116,"bạn hãy cho tôi biết 
Quy cách nộp daily standup cho nhóm (theo nhóm hay cá nhân)
Quy định về việc nộp bài nói chung",logistics,False
M66116,K4-L3-4,channel_10,D0372,False,message,2026-09-14 09:18,,True,0,124,"[@BOT] 
bạn hãy cho tôi biết 
Quy cách nộp daily standup cho nhóm (theo nhóm hay cá nhân)
Quy định về việc nộp bài nói chung",logistics,False
M07653,K4-L3-4,channel_10,D6243,False,message,2026-09-14 09:21,,True,0,29,[@BOT] hạn nộp daily stand up,logistics,False
M91027,K4-L3-4,channel_10,D0372,False,message,2026-09-14 09:21,,True,0,54,[@BOT] viết /daily-standup ở nhóm nào hay kênh nào nhỉ,logistics,False
M37039,K4-L3-4,channel_10,D8748,False,message,2026-09-14 09:22,,True,0,103,[@BOT] ngoài daily-standup còn phải nộp gì trong discord nhóm nữa không? và làm sao xem số XP hiện tại?,logistics,True
M58077,K4-L3-4,channel_10,D7158,False,message,2026-09-14 09:22,,True,0,84,[@BOT]  Tham gia hỏi câu hỏi ở workshop là auto cộng điểm hay phải đăng ký chờ duyệt,uncertain,False
M51928,K4-L3-4,channel_10,D9854,False,message,2026-09-14 09:25,,True,0,42,[@BOT] mình có thể ghi daily-standup ở đâu,logistics,False
M19942,K4-L3-4,channel_11,D7699,False,message,2026-09-14 09:27,,False,1,103,[@D9617] anh ơi nhóm em cả team nhận lệnh daily standup hết mà có mỗi em ko được ạ! Anh xem giúp em với,logistics,False
M69477,K4-L3-4,channel_10,D9854,False,message,2026-09-14 09:28,,True,0,79,[@BOT] cho mình hỏi mình có thể ghi daily-standup ở kênh Discord cụ thể nào vậy,logistics,False
M02135,K4-L3-4,channel_10,D4788,False,message,2026-09-14 09:31,,True,0,60,[@BOT] pick là chốt đề tài à về sau dùng lệnh gì để chọn lại,uncertain,False
M02793,K4-L3-4,channel_10,D4788,False,message,2026-09-14 09:31,,False,0,53,pick là chốt đề tài à về sau dùng lệnh gì để chọn lại,uncertain,False
M76319,K4-L3-4,channel_10,D6179,False,message,2026-09-14 09:31,,True,0,52,[@BOT] bạn có đọc được ngân hàng 382 đề tài khoá 4 ?,uncertain,True
M83607,K4-L3-4,channel_10,D9854,False,message,2026-09-14 09:31,,True,0,31,[@BOT] chỗ thảo luận nhóm ở đâu,logistics,False
M46207,K4-L3-4,channel_10,D6179,False,message,2026-09-14 09:32,,True,0,145,"[@BOT] trong kênh thông báo , đường link đây https://docs.google.com/spreadsheets/d/1KcqXZNqbPWVI8o10Dsmy9IWr1gXNULWciornlKRIwPE/edit?usp=sharing",logistics,True
M25799,K4-L3-4,channel_11,D6778,False,reply,2026-09-14 09:33,M19942,False,1,46,bạn gõ như này r hiện ra cái trên bấm vô là đc,uncertain,False
M26845,K4-L3-4,channel_10,D5508,False,message,2026-09-14 09:33,,True,0,114,"[@BOT] để không bị miss thông báo nhưng cũng không bị spam thông báo, cài đặt chế độ chỉ mentions là được đúng ko?",uncertain,True
M83821,K4-L3-4,channel_11,D7699,False,message,2026-09-14 09:35,,False,0,83,"[@D9617] à được rồi anh ạ discord em chặn lệnh function, em vừa enable lại được rồi",academic,False
M04392,K4-L3-4,channel_11,D7286,False,message,2026-09-14 09:37,,False,0,109,"Các bạn labcoach cho mình hỏi khi nào thì được nhận thẻ với áo ạ, khai giảng mình không đi được nên chưa nhận",logistics;academic;mixed,False
M28018,K4-L3-4,channel_10,D5104,False,message,2026-09-14 09:47,,True,0,51,[@BOT] daily standup cho nhóm có phải nộp không bạn,logistics,False
M04634,K4-L3-4,channel_10,D5291,False,reply,2026-09-14 09:49,M67171,False,0,12,cảm ơn ô nhé,greeting,False
M67171,K4-L3-4,channel_10,D0719,False,message,2026-09-14 09:49,,False,0,64,"Kênh đó chỉ để thông báo thôi bro à, gõ lệnh ở kênh thảo luận ấy",uncertain,False
M73225,K4-L3-4,channel_10,D2838,False,message,2026-09-14 09:53,,True,0,52,[@BOT] phần /daily-standup làm ở đâu và làm như nào?,logistics,True
M30047,K4-L3-4,channel_10,D2838,False,reply,2026-09-14 09:54,M61098,True,0,30,1. sử dụng lệnh /daily-standup,logistics,False
M01069,K4-L3-4,channel_10,D2838,False,reply,2026-09-14 09:56,M24307,True,0,74,"địa điểm (forum thread của team) là mục ""thảo luận"" trong team đúng không?",logistics,True
M27846,K4-L3-4,channel_10,D0531,False,message,2026-09-14 09:58,,True,0,98,"[@BOT] lệnh daily standup là gì, báo cáo tiến độ học cá nhân hay báo cáo việc build phase của team",logistics,False
M12266,K4-L3-4,channel_10,D2787,False,message,2026-09-14 10:06,,True,0,68,[@BOT] Lệnh daily standup là báo cáo tiến độ build phase đúng không?,logistics,True
M80778,K4-L3-4,channel_10,D9703,False,message,2026-09-14 10:09,,True,0,77,"[@BOT] Là ngày nào cũng gửi /daily-standup hả, trước 23h59 ngày đó phải không",logistics,False
M47514,K4-L3-4,channel_10,D2838,False,message,2026-09-14 10:12,,True,0,163,"[@BOT] Liệt kê toàn bộ công việc phải làm và cần làm trong 1 ngày khi tham gia chương trình Build Phase, của cá nhân và của nhóm, note lai những việc nào được +XP?",logistics,True
M81080,K4-L3-4,channel_10,D6014,False,message,2026-09-14 10:12,,True,0,30,[@BOT] nộp daily standup ở đâu,logistics,False
